Bag Info,Titanium %,Lithium %,Copper %,Nickel %,Cobalt %,Manganese %,Aluminium %,Magnesium %,Cadmium %,Zinc %,Lead %,Chromium %,Iron %,Moisture %
13,2.2118002799322336,0.13132141581623688,4.545204904002722,2.4561752232597893,3.060771188508934,5.31926478351422,7.211619188214731,0.9813920754715292,0.448014350840242,24.269794049081504,40.737548424586464,1.2609112018148734,2.117638427586786,2.7314994626499027
14,1.0876260255935408,3.83528044788716,0.7681745849317959,7.948312760128983,7.996298643637982,3.232207816959013,1.94694778958486,0.7328461944235218,0.025898430318820418,37.56346681264534,24.602653598424318,4.075261854893028,3.235581761962055,2.5110018941790324
15,0.9637488724707308,5.557960620251297,3.1404194179810525,2.093661389169039,6.687724243878603,5.430913988220957,3.0728638068607577,0.07736170611399865,0.16495890341767402,19.524049096795963,47.342572564053,1.3322653517673133,0.613428491016898,2.972169022622265
16,3.0477625785511555,5.914450280152491,6.396886392930179,14.346854252495092,18.629804520505246,5.317136817727502,3.725468254715797,1.0539794291940048,1.0154357120216893,3.954292149044981,8.674792331598148,11.83661280258736,6.7795855878536235,2.9767414531023206
17,1.3287813850322165,1.734177191595349,1.95873728999924,2.301057680464801,3.5075383895136274,2.8400394887292046,0.90347736317662,0.12309167080524167,0.033015841091994,43.404536803039335,37.556598477698,0.5724427699527004,0.90389217598223,2.63642464663281
18,1.327304023430513,1.2883439353681372,2.67834806670681,1.9568715673926498,12.348859607864119,3.7620912435442486,2.508273750203543,0.919723823660225,0.2854025904367973,12.97344500463438,48.651330041985574,2.117061516760841,4.196069922361147,2.9187776077615704
19,1.6607177440430376,1.3663427693201962,1.0624920000917903,3.929372541058055,0.48986496371853755,1.6973195483376522,0.18190571526217258,0.4893335604841351,0.15736737436527437,20.88009681316962,52.97401947729181,2.9323630952673962,8.170353610017008,2.9514649275254707
20,1.909619227882995,4.99863137027938,0.039061381098002716,3.366597516596452,0.7572166047960212,4.069413114678453,1.3747004276831971,0.09675665456916846,0.6057177513615627,48.43502848663969,22.048316154410823,1.4038126397316975,7.083291064392551,2.59260297959322
21,1.695572901687872,4.162646331435083,2.257032812629348,1.3951197319986186,5.8150967048678845,2.0961009490988447,1.4206216245104974,0.033691136427666406,1.0380731596297705,35.37688926545488,35.5628247845179,4.672277752471825,0.5780408232161949,2.525347300102651
22,2.871608978525092,6.924590256317169,4.608063267408717,16.873744827958088,11.537048434889348,7.8003153057236805,10.160711912088034,0.13419346465376988,1.3302862751420643,3.6206083691816096,11.867129141398275,1.929987957551603,13.815792095374965,2.8554414339296046
23,1.8279722845222623,1.99963728958511,2.8663830953830276,11.929185990556043,1.9963014968496209,7.2753975086480684,4.783724738297108,0.1972742509098489,0.3493860652077914,28.485146031388314,18.216977792533292,5.894391589950144,9.831303922429981,2.622916887901403
24,1.2019950514239788,3.439560382067281,2.2644632846814345,4.571807480968854,5.0731846357279125,5.105023150133227,0.11780060031330747,0.11194472908839923,0.8305155885510238,17.138653066870667,47.53477357857772,5.341036414051202,3.831050464968086,2.525792204907959
25,0.5882129535919189,0.9228309545628604,0.20665590112956184,2.4175017745251135,6.85493165056773,2.7251362046979333,2.9700921549090773,0.6611895041556815,0.14226981554063517,41.782553239239625,30.331843450974127,3.6979283764606006,3.782527972994934,2.859793506441361
26,1.4245629839112213,5.414275910585823,2.222250749746336,0.9563321930499281,1.3723577339074162,2.796285181229286,3.3025371636707956,0.07109788445584697,0.35713700696449496,8.773350339452648,53.70800449899065,6.219113983013495,9.071965787307192,2.5271349897938546
27,0.9881029694555418,3.847176648669373,2.22786355062973,7.475459601971993,1.5376682232483758,2.8609541999127925,2.6145424263075445,0.03529704500138011,0.7050920279002743,31.466262861256578,35.913029879038724,0.7365484277708757,6.632345684397907,2.7929822962208646
28,0.9066968181235033,1.2713928731604323,2.226002725491116,2.866515272405874,2.3051466221615904,2.687071095579662,1.7737240509480625,0.09686270835183805,0.3276496615957825,47.76681754622001,25.352464067275054,0.9040294347755308,7.958753065495762,2.9363197567768577
29,1.825763077842995,2.528976898366935,2.6323514588660837,4.127065565587097,7.929967015424601,3.885927757593227,7.635478902613564,1.0184232522252206,0.7054434074012333,23.971054861157327,25.21728687653369,7.347718638191772,5.258209663787658,2.9631532264781204
30,2.0689646658057077,2.9865024971478698,3.440919247502003,7.188288642092909,4.208911358882069,1.114381762669175,4.047573258598856,0.8035002384076857,0.7141726682103525,17.290035170526572,46.25420306176622,3.4020623244827517,2.490964807361046,2.5305193749398835
31,1.3239965018515192,5.230790963231689,2.1832599890914404,3.5170326182553344,8.287569343040554,2.1987486769738442,1.354041725970768,0.545898133965746,0.39146695179527935,36.51760013681589,25.22194630638565,1.141069065123161,8.621975567774568,2.8032030999025133
32,1.086231186640892,4.715230219353093,3.2019863293010036,5.220982898828972,4.266594716505571,3.4683310076199967,3.4300329019907725,0.1222998873360866,0.051997754204595424,38.935855895663195,20.940873462481097,3.8078763551994985,6.512564803782232,2.9809380975305526
33,3.0012135109341966,1.9786551651338,5.92988004695356,13.238758547038632,6.325707124698268,6.966971402832184,4.121374229071432,1.3162943800693114,0.9433341514972741,36.6036800201913,0.8343612603520734,6.860661753519734,3.8196145441072247,2.759286783956047
34,1.5780841934046548,2.7943410712540304,0.45382190426316077,1.1541401997224092,8.421455204685763,5.4786479719918155,5.2216266829515705,0.666155905858992,0.4067311202002106,29.984451098050478,33.940775559359366,0.5394309361306442,6.04611792860196,2.5754204222785733
35,1.48705768428933,5.179007130432884,2.205213344329873,4.133188679060614,7.881889254248203,2.3939894880765475,0.07309600269110729,0.9372761492115497,0.4217158406200707,45.21894037736052,19.31077395961199,4.31788642124161,2.0600464660711255,2.847936094164417
36,1.6671033255509484,1.6742487843715732,2.4202264459120975,5.806357832713814,1.536964395548375,8.697216981490866,2.457793077148171,0.7068523789386136,1.0190847669139587,8.034516897766936,54.16689655073834,0.3980076819226949,5.543726377874121,2.886787411454057
37,1.308295052962472,1.1432650727981557,0.7193569108970057,8.250374677372843,4.276430806839627,4.127038316265741,6.835574545103813,0.48237016492769247,0.4868007963747264,22.95751216207914,42.73094401679927,0.7510840571590439,1.0360020448821357,2.6540883759294167
38,2.2722600627505485,3.9168368122583708,3.406554063576469,10.22197815420591,2.1207528538464637,6.156623925757071,4.807076702620398,0.23872804881646198,1.044304145404497,11.858321677457912,35.68662296641073,4.764638510678796,9.034218328229407,2.647813746107226
39,1.4366440537576943,7.434881541931644,3.5551843838556816,9.649777467097664,3.9465507000536117,6.68762457820447,3.3891733141030453,0.012240382336129035,1.038514374549833,38.384608437659494,10.891310912107533,5.290442038879128,2.488313128829622,2.5376699833038705
40,1.8866398788064898,0.20973694397452172,1.3108295049416414,13.728186257988828,1.9207920184058154,1.727032988547789,7.722521599627097,1.438990297093138,0.20938190708943055,34.510362596541654,7.266438374738152,9.189315601896997,11.692039712200273,2.6771164765086723
41,1.2645746172178876,1.1479215025918075,2.4564913041039143,3.389784435947448,7.197924276009202,2.3348464156393223,4.415304777753,0.7273508320445847,0.7385725448511247,26.452386009926084,37.28764198892159,2.7486713720555986,4.869198198179374,2.9509302101280555
42,1.7313812146728391,5.72380054797841,1.1709107473617917,1.5855480362091585,0.4012547635194109,4.618413568280815,0.4120274407804091,0.4319014971422416,0.17997336819904336,34.537459221858896,42.448239715607386,2.0702771643969786,1.0296478689078061,2.785450244145355
43,1.378729780494713,1.123318346673021,0.9174603051171666,6.654231050007503,5.067283249496192,2.4506965470738726,1.411204412518066,0.5245089111130892,0.3137149515132386,46.4106507349488,23.738203640934856,2.9261614566375376,3.8430115050427966,2.8751346395426207
44,2.243633486481069,0.7475483972698773,0.7680144101386508,5.752605530499047,7.562749741163977,10.675977928748347,6.255369021620054,1.1118735070088732,1.2581696187090103,6.4419051146487565,33.52716067794923,8.890345471589098,8.467722007886895,2.6861837377541318
45,1.2876724631001748,1.9125564519476956,2.953958398269429,8.189953873391877,5.685705614247075,2.4227906803672745,3.7051245772066013,0.053843317778479706,0.10369781920702953,26.766322406429342,35.92391425245177,4.66222187668267,3.083007936075179,2.5762835641464217
46,1.632823924153566,3.868405515961572,2.489742713182285,3.730199371078365,4.270879620079612,4.881947256107858,0.45809197905779236,0.24611844403255506,0.647644914756027,53.29590879877888,8.957642417500121,2.1306436981369936,9.60004342792982,2.7491648209729798
47,1.3293057365516696,3.2523783531404393,0.9914889575057099,6.860660918173547,4.910027398979846,0.6425925619786287,7.862932433035777,0.5150046229511709,1.0237104406550783,19.38108431660798,38.95066883856116,4.212213298491611,5.137339364146606,2.8206244422025852
48,1.313601394995976,0.15044703604603654,1.9783244281768526,3.407789449365438,6.710276168548382,2.9154843433174817,1.5231800526812853,0.2991197056520475,0.1087361717984693,27.916850392768545,41.27513022006673,3.381782530124528,6.260388674293739,2.5829074572466584
49,1.6368880067896066,5.538042409533181,0.229761578534866,0.9802005485487988,11.150864550595726,3.69289295168813,3.29621902777273,0.3069864789203126,1.0701264558602956,47.73033167871575,10.966504058989262,2.6818871582971973,6.202979440341507,2.7123453101322244
50,1.5527257381767479,3.0758333575203505,2.5073572618002724,10.48053160798743,2.2755489910858766,4.326181948113744,2.638224025211893,0.7520032318866521,0.6628887559784663,27.047986091764166,32.96734438445791,0.38073394144106965,7.5402376333349235,2.612988202756332
51,1.1940244153910182,1.1192289462057659,2.217207367841378,6.327165708053164,6.017297338835284,4.32905626774612,2.1691133382632524,0.217124394210635,0.5342027991645989,30.164920199021132,38.60754457022331,3.650037259849897,0.44783293475936564,2.8511039693912847
52,2.2717006203718655,5.643121933300886,3.6944435711458485,2.67919543316139,4.4653903757932465,7.738710188227039,5.7997524326490195,0.21795156886495892,0.34959496286730496,44.56759465620062,9.789890474424508,0.7705763226956328,6.727284497728257,2.8708472806898495
53,0.7687406113759778,3.437397673356722,0.582132248257084,7.308766316264266,7.975908467319946,0.17930750386158045,5.707216393052968,0.7780241513896365,0.12185759223159738,34.15640890747756,31.456940470463813,0.10364610411332412,3.8400625018655203,2.7821347300343393
54,1.6182354918128725,5.757507154243864,2.7412558873933826,2.6672592239122017,10.729620557402065,3.3190608758884625,0.7173040023633166,0.45230649396350325,0.21583309193386405,41.37145951908067,19.53991592433466,4.0816043520382,0.7264838294972736,2.7773056319029545
55,0.9133443645536699,3.380774788054249,2.785223176005636,9.331530782428835,2.0658772698491763,0.4650201332317641,0.9241571760372281,0.7671650385148675,0.8073650460441928,9.79617001056993,58.14449115701261,0.28168621404971894,6.297992692357394,2.7836420564500783
56,1.1966615368196436,4.595609253314835,1.5844537905408147,7.776110106296624,8.364509517762098,2.517209068480267,0.8390702643526862,0.4402767359864196,0.837013848018741,17.925605335808722,40.80221181671788,1.2479614851044871,8.142869719292879,2.7108499179766286
57,2.866770817816848,1.954644667371081,7.014089099654959,8.2142404725934,11.261000767719151,6.985557688201116,2.7986162631834013,0.15935739008067623,0.08525074897738459,19.216870132091824,19.07843562691845,2.3311127360399007,10.242041378776428,2.621283145828142
58,2.364922493336255,1.9889128274368433,2.0156277271039604,8.280568914240806,14.490476582991022,2.1810217902055946,8.235229828085556,0.4035050350086936,0.024569908943353116,34.550775854354285,9.267987831458067,8.384345494529914,1.8510453422076891,2.725852470468183
59,1.459246811321757,0.1918927234282976,0.8276454040428013,4.104797942336603,4.899890806816345,1.6163712136030117,3.3853976441216407,0.11122784333037307,0.9150679923041881,50.08286791641936,22.406509607038014,2.477466793169521,3.5644875272953387,2.602020640534019
60,1.698303671129194,3.7533623736103743,0.15486288500283937,6.443212735675519,10.36953847649963,5.23078178317827,4.729277234124897,0.7578912315445698,0.7051203294847892,58.02576025265911,2.7883936939738194,0.9786229480115902,0.3949224734104325,2.6286352740496106
61,1.6466170821945663,5.100754607109312,1.5738715841051625,6.816527352635872,0.7397392333673611,5.526753603254543,0.023605262260775556,0.5697957840885881,0.29964677075941404,28.22029717052586,38.09238327848388,1.2918513562132594,6.966658974683214,2.5832085541551466
62,1.6374467095647376,0.9556452609886369,2.6818791852100756,3.969895217081533,8.327631844495839,3.729996386845517,1.4460549379389258,0.2635249618953618,0.029829439849333863,16.715639780561734,46.89669324552524,1.2518772076977431,8.419280057464851,2.860660846263759
63,1.7273750730198112,4.1612059976953475,2.970395032459666,9.728605932841376,9.003883650981669,1.9646332911612279,2.734157367937715,0.1693390426297211,0.38572747376882566,2.093365080753913,55.228156860594105,0.024732156937314318,5.835340193123349,2.889477982346189
64,2.533935354085015,5.072464660659055,2.9110804321367514,7.863689024532035,0.33767471160555945,7.6538510146697005,5.339613561883742,1.0554626406869791,1.173960599141789,16.25891425539762,39.905451856294775,0.44331818936289535,3.3251974030345113,2.762365564521883
65,1.5382557313100014,5.1328764590558835,2.5126994940322027,7.22468498725369,5.769323795277327,0.2731146492602175,3.129197556558583,0.09601054036666917,0.5989164747331532,43.72183567181677,16.51261431785939,2.8410682225814603,7.473190220399112,2.574757653583256
66,1.3300731482903665,2.1474992253983043,1.813021531740773,11.507163343854156,8.333108745400875,5.122850314362142,5.555045039060375,0.4645298648171766,0.5465908634420353,27.495105587987684,21.542444746387922,3.59823157122739,6.490273610556716,2.5675676921028563
67,0.9608832072868074,1.852978761547825,1.4061851261401153,4.934222183100811,6.196478295521457,4.168954994162707,4.624498458800136,0.19498554248721253,0.4681067930798223,36.46808826403772,29.74864375293152,1.9296311215939523,4.349417205557932,2.5740084416955296
68,0.7608951751667667,4.741456303131007,0.3758062528231159,0.5063010865125084,6.022749756611917,3.9443437264292385,3.201529533417994,0.5454516494340576,0.6699035332612204,37.514745083745595,28.568252539801403,1.26516530930173,8.463259383082589,2.7626619364937475
69,1.3632767348924835,4.079193873150552,2.0882494147394524,10.668583558804617,2.0696197279333703,0.12299465389162156,3.795272638342158,0.10555342761092892,0.4488904317036453,29.131613914656736,37.85952107396635,3.8787482182056015,0.4257902219837315,2.6632880821759697
70,1.3196811280208265,0.5868545719562474,2.639945227102003,1.838529622227798,6.622448296828345,6.516926081742557,6.29559334860582,0.8780727544854231,0.20117459324173131,14.031895727429852,44.0827120790558,4.734194610114151,5.245130358221103,2.9436263900636037
71,1.5294157860356383,4.011800854839313,1.7338581834769842,0.7575618958052923,5.902712365459154,3.999215951628347,4.045249420552847,0.4111095662376493,0.7837367803346716,43.54365774388842,27.72915248850545,1.9247454345538595,0.36289458937968655,2.5319979567359128
72,1.144150629571416,1.7561610503348133,2.635615961275811,6.738024821619517,9.156068888745377,5.6770187531308665,0.8802315276459101,0.631280514339315,0.7354183030614416,58.0519808170564,6.119665981779641,1.5324425095103262,0.7697596705934945,2.9470112667271984
73,1.573248928820322,0.052721169376542434,3.1375689872472137,9.03193203427453,0.3541937384681166,3.774934568227891,5.123689244279967,0.9206377396958615,0.5919650286549436,14.516695252764,50.23892353573033,1.3699192961877766,5.225614959602291,2.866897367078801
74,2.0966610274026665,6.981478267668753,2.45533705951492,8.332946334909288,11.339260631228909,5.26685889505958,6.289754710696563,1.40116328358738,1.3042863818279054,11.925612351161488,23.86049529786794,0.6927602148101708,10.7081863898396,2.611092122982661
75,0.9945639761655708,0.7478624098039334,0.8526750739858516,8.349218500238504,4.120866632016002,1.3866236374710221,3.473310968793228,0.6109398376964849,0.2971041902093632,37.987207009614686,34.149104274487065,3.795567337066353,0.036075788205592596,2.7077252811614785
76,2.013243708642811,1.5710128727349888,0.2401223671614202,1.4865846456880523,5.791581409555661,8.735234107506635,5.38895503938988,1.29765093813306,1.662467480472819,49.570462791708174,4.9165610051462245,6.313380596121121,4.55323887873823,2.6681306420183883
77,1.518768063914773,0.3298319616939679,0.946791613529073,3.61924671534388,10.414181509463882,2.208505036891496,0.5691239708019377,0.736562075048699,0.3621648107489669,40.272715822805246,20.50162638588399,7.075692758201173,6.116300981212131,2.8866408988805796
78,1.312950790691936,4.801048495904322,2.4875614289421564,9.325461236768046,0.7761745725325547,6.369440195041902,4.646955542008645,0.09739329886867001,0.9461572666484752,38.980021786419414,10.48419386226373,4.590293982166475,10.599400012461203,2.9582970138685636
79,0.7468436070996863,2.180252533132377,0.757500985847222,5.7748779078655295,7.877112726904493,3.218910099585341,4.457572113572642,0.6903084378991824,0.5090610608655937,29.356750947864175,33.86758182710631,2.0467706166547193,5.203851297975385,2.989829730430795
80,0.6239739111895332,0.8096796053388745,1.7754232800815795,4.151619331989488,3.5932422770522274,3.6131091673951308,1.2495730059087158,0.05795580670185943,0.1257680287088358,34.276643630705856,40.642051569688576,3.54180404716211,2.8390741308270515,2.6470759115732845
81,1.849745630320192,0.3250128306467373,0.8983993141586757,8.935578485655292,1.3090048634774074,4.035544435317082,3.0202124811005273,1.1803239254709719,0.05421650145598048,37.87028754401849,18.9138596194038,7.441669845689653,8.904910716843512,2.530972142260137
82,1.4161963893169043,4.084505383228838,2.2452285112944703,4.121583089842232,3.5360456172125354,2.60345512875756,2.7846869375090124,0.2855202014314583,0.16415170113850494,39.25640151881666,29.712769951273888,2.0408945071807434,5.093697724061776,2.5248061686265917
83,1.4888727173850154,4.893674699207196,1.342799330801865,5.494443235866921,9.546793425275071,0.8044017540241618,2.342771223913273,0.835284608526393,0.5133296965471532,17.176802684826097,38.574071143796786,4.751902493515557,8.286807901073532,2.817265282923078
84,0.7378562373462003,1.905034984786813,0.19927571678557118,7.917184476648741,7.191158258682884,4.589425663913369,4.904036283639446,0.43658943297976105,0.39598998021566756,40.19186960340348,18.18040230210535,2.9988683935613603,7.230529451596945,2.920919247728876
85,1.3529622039806888,0.7474278659484604,1.4233443444153244,2.5818302871061545,4.993749968611556,3.657870313957581,2.8775129899468106,0.7051614713641826,0.3487880115570502,20.041025597523348,46.02608525381548,4.168742355617222,7.205244104863473,2.949376087414765
86,0.8814662918699248,2.0826958731059486,2.4982112906111227,9.09768318397712,1.0093952918768385,4.811169549392391,5.31087714374083,0.10154088835856465,0.30147250146712473,29.918019493871483,30.2281432219656,4.04730101376785,6.212260892458724,2.843745960886695
87,2.6762395771613883,0.95822299487094,1.0184850281909206,0.3669545386375481,9.214219600334353,9.631143080346792,6.760744450803642,0.2166875712086647,1.0318299470258556,44.659096877806924,3.8289361553987757,4.914248550252946,8.739714322932308,2.8223098904830066
88,1.0671993627857994,0.43910109249470197,1.193329873564442,3.049326023483876,9.302672765125452,0.9031110205442141,3.100499655216819,0.7352904688255439,0.658358403310074,22.369986842085794,49.811762376215626,1.6194454188787197,1.984182848890349,2.9504289889862862
89,1.6551280216005266,2.244662113081284,2.3959224833013755,0.49843280531636086,7.301351869208999,6.198125857926142,7.558577504026536,0.5518100958676768,0.3438497679248352,20.198535894156738,33.090760643426734,3.485694341657767,9.66140056957195,2.9015934598697855
90,1.8229639554465962,1.8843154451557542,2.9491719648630306,8.363540706208159,8.976683346861286,1.5847925532406486,3.2037364847578367,0.34894184071853535,0.27802536518388604,16.379475294629227,41.639916851250774,4.255762012111994,4.498635530502773,2.6608784879444403
91,2.3174633458784393,4.264643337132504,3.92924775845489,11.153268937076053,6.070689085248293,5.957697510842971,7.664733655086285,1.2360051041016757,1.0542135710006155,19.520859407657053,23.253821010623067,7.532260577781146,0.5514697200029098,2.7991716736661694
92,0.8167871624665513,4.482874349569289,0.29875831216008036,4.547652313802187,5.391912556008395,1.123136977479301,1.9143834846648338,0.2838684616036446,0.5769965508497245,12.804895725995319,50.34986085493192,5.028877688392672,8.825050773659267,2.6042802734950596
93,1.523884842234201,4.032156562441173,1.4586900847836193,8.347554307766984,6.4213823550044475,4.8641855323616605,1.3305885176274213,0.45081705764270535,0.6415050668008399,39.87151676940568,21.860199300340796,0.7134983232533918,5.201842129679698,2.838954125021622
94,1.9311843916737224,3.431242414785709,2.4100293232939425,0.8100628903379301,0.6443404889889166,2.73437011528108,6.353774026950637,0.09739369785167887,0.942400292794467,50.960210025597284,17.616567009345303,4.437902500014774,1.8207559404445537,2.7563982449281967
95,1.4361469178153337,6.433717333243677,0.7959782160028052,1.3830351884849206,0.08925963861491225,2.9006311498798723,2.976055255123272,0.29636453075880126,0.46936928249578885,18.35572107647995,51.314771210324274,0.5332039920282153,8.014531480483857,2.838833684373494
96,2.573137907369927,9.110110426749097,0.6290699419278742,0.4663012410414615,6.213142654715927,2.1290395053378695,4.932650447596724,1.136272778769181,0.4040652941665042,42.41056452190142,10.228018001384614,8.444510528371243,5.257976589393687,2.581077965565653
97,2.4529280942197507,0.87348178881457,1.3445901207129902,5.611204529176458,12.673125810358526,2.2217872873319315,4.966553347384668,0.8302243388406094,0.8416250272654392,43.35605842814766,11.954840786741826,5.0022631982696595,2.3378843634320514,2.975784466186088
98,2.4205193405511896,7.411582605003794,0.351808160671234,12.55969853102693,4.495615130772525,0.06837895511714333,3.2294959834062325,0.44294352930605096,0.3877507304545454,46.383376669119116,12.791763705067288,2.1315671394288325,2.2944361642162505,2.823052478468916
99,0.605237723855699,3.672102954627948,2.1530879429473306,7.539473980509559,5.361477356953537,0.13214576433346606,3.427775472298147,0.4236366997758156,0.2673242588421845,28.394428406834145,37.79257423212829,1.5918991495187071,6.002258006549491,2.649747127893415
100,1.9780123054081449,2.1424246196421772,4.561230890611864,19.01613232403409,5.18475402406511,10.146921870866366,8.727260083458425,1.2042502400932988,0.8883387167367356,17.457188382893758,17.39029203594827,0.5244524491017728,3.226629177979957,2.7724859415276595
101,1.5307079918253457,4.821484446099577,2.0120755106099635,3.033159750570464,3.0454597979681775,5.168641800322179,2.52067388072579,0.7349697884499429,0.4179557485411138,48.23305104570494,12.32086454386141,5.060628476912895,7.892447680551082,1.8745649972359852
102,1.546461320953728,3.089801223159894,0.27724244941578435,11.875808700495877,10.293008701351194,5.997402024069796,2.941303585784146,0.14420886882634545,0.7513640371222338,6.784191149247808,47.02545203156041,2.206166827331491,4.467786655800148,1.6587632133684425
103,1.2369116115387933,1.2895216564069552,0.5678489824333534,7.659522338442372,3.992273206867411,1.703438840899638,5.0692919086539145,0.197753423608085,0.591438700261825,42.64495055583004,20.189077818604563,4.4785196885856156,7.992098034137849,1.9682409894451267
104,0.6630796669765863,4.450406937511634,2.028103029544998,8.106490120278483,0.46102372469997815,4.146300449080744,1.6323649400194187,0.2756762148022024,0.7579368544525116,38.19067190299903,28.421383814510868,1.728891666554369,7.334350633586773,1.5837171324601353
105,1.1625387485026355,1.9639967053972016,0.22876389953759424,0.5760500182363987,0.6316721035665015,0.10384045321765042,0.08872271113211012,0.4623160238823771,0.03206588002540365,41.097396191847096,42.161087953310194,2.2399609274866497,7.2059263675438645,1.6366465473602678
106,1.7998237587761163,0.15841341477725185,1.8360271067781424,10.67972002563207,11.985757786683848,2.823763000396658,5.9837476482863226,1.013607328525317,0.6208194631785304,25.469237860976502,20.60382768337287,2.0580150792089746,12.071160021489694,1.6006113129478643
107,1.1302883867078464,5.604369687656911,0.18574599036764416,4.394676324664657,4.62429547587441,2.546431106250858,2.566019191841078,0.24762212960375918,0.1310934713756079,48.55985196700089,19.16737803741699,1.0115376247114651,7.132030229418132,1.9204703185062355
108,1.5221978564252432,2.2058018091842135,2.8776577353227406,3.756441765726532,5.109369957718747,1.0561350154553013,4.844513928350434,0.7766365027637203,0.7217854125880824,0.08649012605684536,59.988214181675104,5.619543382696316,8.66752562369147,1.8051178291280041
109,1.1378447392899436,3.01280405119169,0.3899197312442015,2.080971158219017,0.7158063395034812,3.278545409652002,3.8841920468608357,0.3445645454465243,0.5474539881878355,36.725248751468946,38.57072031141087,2.967167747288557,4.501431072403903,1.7607685970289064
110,1.7360806230902235,1.2279307747136572,1.6735109879614234,3.0010290347484756,5.3915907498683024,3.7016607052066406,6.606524604303112,0.7561625918894513,0.3337628436665008,8.62192930704095,58.5471290581112,1.9191041558056072,3.876960833126044,1.5799823435794789
111,1.7607501703300654,0.18873278319255113,3.2486111865747334,5.828204975833585,5.343124021011189,3.6225885358739496,4.493564253454515,0.15553403339722247,0.45609394421041854,51.113597266442056,13.646325335740151,1.2583077041919053,6.627140329180505,1.6656210741414648
112,1.588150542948006,2.1554340233796463,1.880668881498435,14.312579394693081,1.900038412827643,5.07515574113226,0.9519448773339876,1.052068200425565,0.3697560534183066,10.336555938489967,47.05297639459727,5.997337867349867,4.244765739896391,1.563286717578406
113,3.2111618186736024,13.909070705133919,3.3913353430371114,0.48565554323893406,5.899569821044715,0.9755455993701917,6.29381275111552,0.9595143433418744,1.1443305079536306,19.410382224858957,24.03197270432307,6.793838683388014,6.656832634579313,1.8525252808409425
114,1.4613176064076816,4.574253114573679,1.8909542186930042,5.933157734597097,0.3411826851793766,1.3154669507143102,2.335110471112459,0.3501394416440622,0.26918905903113216,37.13806236150401,39.89666304569466,1.2865783381167837,1.209648787095066,1.8197996353262944
